,ID,trend_Ori,Pvalue_Ori,trends_Mod_yue,Pvalue_Mod_yue,trends_Mod_rao,Pvalue_Mod_rao,trends_seasonal,Pvalue_seasonal,test
0,27611,no trend,0.4282248611402122,no trend,0.10144286719864071,no trend,0.4814925809793562,no trend,0.1107537997286403,mandal kendal
1,38911,no trend,0.16435135115666077,increasing,0.012556986802161552,no trend,0.2456487977157793,no trend,0.5092698679568777,mandal kendal
2,39311,increasing,0.00012690537425519288,increasing,3.019243521862336e-09,increasing,0.004662486994423842,increasing,0.00029432638640969344,mandal kendal
3,46611,no trend,0.21453817981249435,no trend,0.07502583475179025,no trend,0.29369870061765324,no trend,0.19883057845482854,mandal kendal
4,51511,no trend,0.06171930060523634,increasing,0.010033941547430425,increasing,0.02040511697474523,no trend,0.1144325028456199,mandal kendal
5,54411,increasing,3.667227677972562e-06,increasing,2.709520099397622e-07,increasing,0.0015301973306773853,increasing,4.2042398666009007e-05,mandal kendal
6,56811,no trend,0.743545576592221,no trend,0.5731262732821716,no trend,0.6415121614993371,no trend,0.6231762238821175,mandal kendal
7,79311,increasing,4.8005816658092115e-05,increasing,0.0016804417495228652,no trend,0.05341527235757648,increasing,0.00011650512209637753,mandal kendal
8,79312,increasing,1.0561338470438386e-09,increasing,0.0,increasing,0.0,increasing,3.9666161466556105e-09,mandal kendal
9,94911,increasing,0.0048421047895914615,increasing,2.7908613198235344e-09,increasing,0.012373504479528785,increasing,0.0033680111449412298,mandal kendal
10,94912,increasing,0.000665576849796734,increasing,2.9127929047634282e-05,increasing,0.024565277394229534,increasing,0.0027758381270051036,mandal kendal
11,110811,no trend,0.1342046981539502,increasing,0.009227275276817437,no trend,0.20120320084448307,no trend,0.5363134592747778,mandal kendal
12,110921,no trend,0.061787264687906296,increasing,0.0029776363350539903,no trend,0.19207781622387143,no trend,0.05482172860748169,mandal kendal
13,115011,no trend,0.08074457541899305,increasing,0.01658873632744795,no trend,0.0962656324198119,no trend,0.2827964560439229,mandal kendal
14,116621,increasing,0.03789420220394035,increasing,0.006221532022882226,no trend,0.28071796518178305,increasing,0.0175039471453049,mandal kendal
15,131611,increasing,0.014986480932037693,increasing,0.011444867518064505,no trend,0.13612190940730207,increasing,0.007147342117904909,mandal kendal
16,132421,no trend,0.9555297942464578,no trend,0.9472011164913383,no trend,0.9752615122589456,no trend,0.8454553466733232,mandal kendal
17,136411,increasing,0.00028092130839185714,increasing,0.003126444028257236,no trend,0.07319636313733957,increasing,0.002913663182772641,mandal kendal
18,141221,no trend,0.9240623657734681,no trend,0.8569415911131648,no trend,0.9299091917471114,no trend,0.6818352676908219,mandal kendal
19,141311,increasing,0.00033989910212861574,increasing,5.055038827528335e-07,increasing,0.018808395701854108,increasing,0.000655743477955717,mandal kendal
20,141421,no trend,0.32479356737896437,no trend,0.138414284702556,no trend,0.5580764861431768,no trend,0.2120034309228258,mandal kendal
21,154411,no trend,0.47005024214424074,no trend,0.17337903327228998,no trend,0.6246072022521278,no trend,0.8965138176740763,mandal kendal
22,165711,increasing,5.609309212672997e-07,increasing,0.0,increasing,0.003659935248715218,increasing,1.8174783074087486e-06,mandal kendal
23,165911,increasing,0.0005941261630042494,increasing,0.0,increasing,1.6671382045307936e-05,increasing,0.004747022857670036,mandal kendal
24,166011,increasing,0.007262877200348905,increasing,0.0031093598944431644,no trend,0.09421574256014975,increasing,0.003830920224867196,mandal kendal
25,166211,no trend,0.9463166057357153,no trend,0.9373648329007465,no trend,0.9730791349849166,no trend,0.8120915568232039,mandal kendal
26,208211,no trend,0.15161488289085745,no trend,0.09688478852964644,no trend,0.4296624249206651,no trend,0.18635850459795078,mandal kendal
27,215311,no trend,0.647471297281029,no trend,0.4876631525741151,no trend,0.6827374078726287,no trend,0.854361960306133,mandal kendal
28,215411,no trend,0.7588209476738816,no trend,0.7050048136566645,no trend,0.7893285008490565,no trend,0.9707153143070937,mandal kendal
29,215811,no trend,0.673316898963642,no trend,0.40078942306435006,no trend,0.7799396068899296,no trend,0.47267559351158717,mandal kendal
30,216311,increasing,9.273349421690114e-05,increasing,7.106693344915982e-08,increasing,0.003412488038754935,increasing,0.0001957681893867136,mandal kendal
31,216312,increasing,0.0375039525077181,increasing,0.008146545342809786,no trend,0.1427396376781105,increasing,0.026500280602491877,mandal kendal
32,216411,increasing,0.03331739362168795,increasing,0.009976834047527916,no trend,0.1833455178568384,no trend,0.05390255716938719,mandal kendal
33,216811,no trend,0.24491373014443707,no trend,0.07742352683265175,no trend,0.2849422203188259,no trend,0.287046344444416,mandal kendal
34,217211,no trend,0.1643339277257776,no trend,0.07174111783818438,no trend,0.2437033963980626,no trend,0.12578642463893996,mandal kendal
35,223911,decreasing,4.163544172097744e-06,decreasing,1.0446890685855692e-08,decreasing,0.00108817244012549,decreasing,1.4993674041452465e-05,mandal kendal
36,225211,no trend,0.05796310591053655,decreasing,0.0007041243916028339,decreasing,0.024768835620159635,no trend,0.1491866951584988,mandal kendal
37,225611,increasing,0.002955302942432958,increasing,4.440892098500626e-16,increasing,0.02285035725248008,no trend,0.05984092920724948,mandal kendal
38,226111,no trend,0.14341333579186855,increasing,0.0038149385333730024,no trend,0.28539515999617926,no trend,0.7082349918516053,mandal kendal
39,226511,increasing,8.652987215640451e-10,increasing,0.0,increasing,1.972365595293013e-07,increasing,2.638621277029074e-08,mandal kendal
40,226512,no trend,0.15544421727364766,increasing,0.006697197580965986,no trend,0.27026407535077435,no trend,0.14963448439214355,mandal kendal
41,226513,increasing,0.0022177117329369445,increasing,1.4428969435931194e-05,increasing,0.005657915249876133,increasing,0.010724437603060188,mandal kendal
42,226811,increasing,0.0245457152654196,increasing,3.053454822321555e-09,increasing,0.04345871644362087,increasing,0.01444311263834619,mandal kendal
43,236211,increasing,0.002224288207367975,increasing,1.0416436995841494e-05,increasing,0.02739466965091819,increasing,0.0022946303262771917,mandal kendal
44,238021,no trend,0.2301739873313693,decreasing,0.006897447085311148,no trend,0.23262972829611828,no trend,0.14986720518178198,mandal kendal
45,238022,no trend,0.4601217501354493,no trend,0.0811435350905807,no trend,0.42179051338357,no trend,0.2464460185241495,mandal kendal
46,239011,increasing,0.0026113002390812934,increasing,0.012400572050967007,no trend,0.16343769250127704,increasing,0.011221824886709308,mandal kendal
47,239013,increasing,0.02282900791289144,increasing,0.0001976325975305837,no trend,0.06216071304464865,increasing,0.029844664103732432,mandal kendal
48,243611,increasing,0.003705400774342449,increasing,2.4433797165102078e-05,increasing,0.030261910382998414,increasing,0.008803471395171902,mandal kendal
49,243612,increasing,0.0028721976690344597,increasing,3.784485573810059e-07,increasing,0.0058789814500019855,increasing,0.0028621295656325874,mandal kendal
50,243613,no trend,0.9489039610132552,no trend,0.8875265897828497,no trend,0.9557321972071535,no trend,0.9698499769931557,mandal kendal
51,243712,no trend,0.2718007397380675,decreasing,0.010970980407018383,no trend,0.3174022103570975,no trend,0.7629815882903399,mandal kendal
52,243713,increasing,0.00039737937174089133,increasing,0.0,increasing,0.0012286870637447933,increasing,0.001108253877755594,mandal kendal
53,243911,increasing,0.02133041993337592,increasing,5.791767677454374e-06,no trend,,increasing,0.02476784789603914,mandal kendal
54,243912,increasing,0.012100413570332424,increasing,2.2025248291868138e-10,increasing,0.019127236565082972,increasing,0.04472616192780765,mandal kendal
55,251511,no trend,0.06318225171209146,increasing,0.0015485796438503563,increasing,0.029206381978046148,increasing,0.009326180188386157,mandal kendal
56,255211,no trend,0.054694327126187714,increasing,0.0028605130842367377,no trend,0.25980715280496813,no trend,0.12460846980292883,mandal kendal
57,255212,no trend,0.052276119295219026,increasing,0.0007785060481171335,no trend,0.2118863016183825,no trend,0.08273102231510232,mandal kendal
58,256611,increasing,0.0022383545313537923,increasing,7.916412610287082e-05,increasing,0.0051204718550019734,increasing,0.020943544593878816,mandal kendal
59,258121,decreasing,0.0012775471799113536,decreasing,1.9750858099687463e-05,decreasing,0.015778262439231305,decreasing,0.012205847634110478,mandal kendal
60,258911,no trend,0.17060152767014025,no trend,0.09837354314129243,no trend,0.4243945030755354,no trend,0.5746015937306548,mandal kendal
61,259411,no trend,0.6808627016386763,no trend,0.7582400864897709,no trend,0.8561523201097616,no trend,0.5568753434795504,mandal kendal
62,259412,no trend,0.6115327696426254,no trend,0.2189347702009541,no trend,0.710716681889707,no trend,0.7594628653799336,mandal kendal
63,259413,increasing,0.0017363863876600494,increasing,1.5987211554602254e-14,increasing,0.0017799713963799757,no trend,0.08273102231510232,mandal kendal
64,259511,no trend,0.513758054026836,no trend,0.16046423352526418,no trend,0.6112156979534575,no trend,0.4339349491569102,mandal kendal
65,260212,increasing,0.025479952378451465,increasing,1.3321365443852429e-05,no trend,0.18226924063136685,no trend,0.10164115056576639,mandal kendal
66,260311,increasing,0.002210290018273886,increasing,1.6869752261783333e-09,increasing,0.005902503261910663,no trend,0.11577560311573976,mandal kendal
67,260312,increasing,8.283062679370623e-05,increasing,4.8064461299901495e-09,increasing,0.0004853637206356787,increasing,0.0013149446697131584,mandal kendal
68,260511,no trend,0.08226138659393478,increasing,0.00043152393906753517,no trend,0.3036509686217541,no trend,0.1636629944947232,mandal kendal
69,260512,no trend,0.9262820766469262,no trend,0.8142740660066101,no trend,0.9419024041180102,no trend,0.6254022238290033,mandal kendal
70,260711,no trend,0.45079483278124255,no trend,0.09699633426719756,no trend,0.5387052397074674,no trend,0.33831980945164775,mandal kendal
71,260712,no trend,0.389942334087205,no trend,0.06062688027236329,no trend,0.4749066834289297,no trend,0.33831980945164775,mandal kendal
72,260713,no trend,0.2822651706074579,increasing,0.02406437093855418,no trend,0.3120096706939439,no trend,0.5045694202661886,mandal kendal
73,260714,increasing,0.04537261785150837,increasing,0.0004818088177254154,no trend,0.16462861421121056,no trend,0.09038874909672545,mandal kendal
74,260911,increasing,0.04075969300230731,increasing,4.6179084226105616e-05,increasing,0.027808920008147053,no trend,0.06534155505711992,mandal kendal
75,261211,increasing,0.0002766030237815187,increasing,2.080515049129872e-08,increasing,0.002165733223622901,increasing,0.0014564929770088941,mandal kendal
76,261611,increasing,1.6863713198311814e-05,increasing,2.220446049250313e-16,increasing,0.0027413148816286537,increasing,7.882802012959544e-05,mandal kendal
77,261612,no trend,0.3006543055445694,no trend,0.07472114984639333,no trend,0.48225504473356384,no trend,0.5921560289089229,mandal kendal
78,261711,no trend,0.4613461906566265,no trend,0.21883006053360043,no trend,0.49868498242512427,no trend,0.8628158066347442,mandal kendal
79,261712,no trend,0.7844252148113156,no trend,0.6185119157177184,no trend,0.7968190461013469,no trend,0.8724988912675953,mandal kendal
80,261713,no trend,0.44404767142646984,no trend,0.1763330135143817,no trend,0.43759760151500293,no trend,0.5689300395678971,mandal kendal
81,262411,no trend,0.5374196769871196,no trend,0.22458598856098178,no trend,0.6632443118973943,no trend,0.8117687606947059,mandal kendal
82,262413,no trend,0.0879222966223503,increasing,0.00032175094137376625,no trend,0.14779113786045706,no trend,0.29892874535276226,mandal kendal
83,262414,increasing,1.6417240900068464e-09,increasing,0.0,increasing,0.0001458778024698848,increasing,2.1757958235113506e-07,mandal kendal
84,262415,increasing,1.443436481451954e-10,increasing,0.0,increasing,7.731989968284836e-07,increasing,6.65153265799745e-10,mandal kendal
85,262711,no trend,0.9181323377838446,no trend,0.9213065372699969,no trend,0.9536307318710229,no trend,0.9728606513202163,mandal kendal
86,262712,no trend,0.14504848580091512,increasing,0.004993564799299133,no trend,0.30489861291080644,no trend,0.31299187077423296,mandal kendal
87,262713,increasing,0.004289962182840057,increasing,0.00013380688947406405,increasing,0.019753849167246207,increasing,0.0011531158530817542,mandal kendal
88,262714,increasing,0.01774839176945142,increasing,2.3264081838725303e-07,no trend,0.08775388521075844,no trend,0.10164115056576639,mandal kendal
89,263011,increasing,0.024045383044410062,increasing,1.1412169821589657e-05,increasing,0.027746095786665537,increasing,0.004072753516811467,mandal kendal
90,263012,no trend,0.48401633554570145,no trend,0.1560137443170586,no trend,0.49152068298473894,no trend,0.29892874535276226,mandal kendal
91,263013,no trend,0.2633278546408131,increasing,0.026833584044316572,no trend,0.34280541942655507,no trend,0.29158935409132725,mandal kendal
92,263014,no trend,0.997623810107342,no trend,0.995119104327546,no trend,0.9976771630255516,no trend,0.3311906916476073,mandal kendal
93,263015,no trend,0.21209297768537372,increasing,0.012906426605373778,no trend,0.3226332853191627,no trend,0.056142336814892335,mandal kendal
94,263111,no trend,0.18768519625695945,increasing,0.01625469653536471,no trend,0.25813225398322603,increasing,0.03186507433962937,mandal kendal
95,263411,increasing,0.00024751110842036184,increasing,1.24276966495529e-09,increasing,0.0012789930929004711,increasing,0.00024745757943844815,mandal kendal
96,263412,no trend,0.11708717641082633,increasing,0.0014043707198685418,no trend,0.06339705323994527,increasing,0.034381412321880855,mandal kendal
97,263511,no trend,0.06832297572335855,increasing,0.0002091267413961706,no trend,0.1420999805014731,increasing,0.046054162402638044,mandal kendal
98,263611,increasing,0.03161805574284182,increasing,0.0016057859512390582,no trend,0.1291451338637939,increasing,0.030314385858123405,mandal kendal
99,263612,no trend,0.6854039011530504,no trend,0.37818482979651113,no trend,0.7407937188991958,no trend,0.9728606513202163,mandal kendal
100,263613,increasing,0.0013815543283446363,increasing,0.0,no trend,,increasing,0.01571495789839683,mandal kendal
101,263621,increasing,0.03736954844898088,increasing,0.0012096458874597538,no trend,0.06406624868070199,increasing,0.00987775085652931,mandal kendal
102,263711,no trend,0.4416686009759352,no trend,0.09954732295196411,no trend,0.3247613420112967,no trend,0.26126922357368754,mandal kendal
103,263721,increasing,0.005472130541172238,increasing,8.7027496320502e-11,increasing,0.003384961803781783,increasing,0.005871776405415696,mandal kendal
104,264311,no trend,0.104671701713281,increasing,0.00020078205270324112,no trend,,no trend,0.0922082724327109,mandal kendal
105,264711,no trend,0.6747840763343391,no trend,0.39442928706090585,no trend,0.7125138727897959,no trend,0.9210979938057029,mandal kendal
106,265411,no trend,0.4762248082815925,no trend,0.1599681590161528,no trend,0.6484969868825314,no trend,0.3861502529988805,mandal kendal
107,265511,no trend,0.7499854902791532,no trend,0.8361417602508463,no trend,0.8796222791467854,no trend,0.44090068234878843,mandal kendal
108,268611,no trend,0.08252103839738667,no trend,0.07955856855173904,no trend,0.3246535049214907,no trend,0.1912828105371025,mandal kendal
109,268811,no trend,0.5946762470242235,no trend,0.5294643850212783,no trend,0.7363429904916776,no trend,0.7082349918516053,mandal kendal
110,268812,no trend,0.06785421141316417,increasing,0.003986395629626882,no trend,0.07068485147626746,no trend,0.07137304249495924,mandal kendal
111,269511,no trend,0.7724772198402987,no trend,0.44854303475707713,no trend,0.7547333558296383,no trend,0.9222168241936839,mandal kendal
112,270211,increasing,0.00019158935296181845,increasing,2.589040093425865e-13,increasing,0.0014617723771062074,increasing,0.0012722116237604553,mandal kendal
113,270212,no trend,0.07727916145131086,increasing,1.0324950083795414e-06,increasing,0.0033932401588963046,no trend,0.326289175689662,mandal kendal
114,270311,no trend,0.14553747160743757,increasing,0.006535469364428392,no trend,0.14499673891701215,no trend,0.2762504695672745,mandal kendal
115,270521,no trend,0.6158441018705969,no trend,0.2614581531576774,no trend,0.6270614607084986,no trend,0.6204210949054649,mandal kendal
116,270711,no trend,0.10715711591576316,increasing,0.0001957565913983661,no trend,0.08890211631976941,no trend,0.2112995473337107,mandal kendal
117,270712,increasing,0.00013486532445994293,increasing,0.0,increasing,1.981185469013269e-07,increasing,0.0026598390299257257,mandal kendal
118,270811,no trend,0.06969601173688122,increasing,0.0005045124293778791,no trend,0.09262365459388744,no trend,0.05247949955924658,mandal kendal
119,271111,no trend,0.4995195059359827,no trend,0.2451199697867521,no trend,0.7253015153985425,no trend,0.5568753434795504,mandal kendal
120,271112,no trend,0.3644381994851602,increasing,0.023017257701717808,no trend,0.44125591190464064,no trend,0.4339349491569102,mandal kendal
121,271211,no trend,0.2432385330765774,increasing,0.006126227879032609,no trend,0.14353729344869604,no trend,0.5630266659367986,mandal kendal
122,276811,no trend,0.6064033442905901,no trend,0.44219892213988254,no trend,0.7136168822507469,no trend,0.29892874535276226,mandal kendal
123,276812,no trend,0.6312516079456796,no trend,0.5409608177476075,no trend,0.7751588865262518,no trend,0.49429614092169416,mandal kendal
124,276911,no trend,0.8893993951927663,no trend,0.7414692637397555,no trend,0.8555543205015266,no trend,0.8649287769225649,mandal kendal
125,277111,no trend,0.12165954126595957,increasing,0.0004717731686403326,increasing,5.830580462884427e-11,no trend,0.29158935409132725,mandal kendal
126,277211,no trend,0.3875281915234492,no trend,0.13774665235196948,no trend,0.4732879297685597,no trend,0.497409451259859,mandal kendal
127,277311,no trend,0.5397118680647803,no trend,0.10325565607653275,no trend,0.39479479743006207,no trend,0.48808673941011826,mandal kendal
128,277411,increasing,0.00039773076951377107,increasing,0.0,increasing,3.8191565907119696e-05,increasing,0.013276381395368908,mandal kendal
129,284311,increasing,0.042517766861053685,increasing,5.451669826683769e-08,increasing,0.012190576992533009,no trend,0.1099659041129506,mandal kendal
130,291111,decreasing,0.04483314967272922,no trend,0.0699873937827511,no trend,0.28833449240093056,no trend,0.11118106663733696,mandal kendal
131,291411,no trend,0.1553534983746696,increasing,0.0027903764898082883,no trend,0.30163049129212105,no trend,0.3950375619876363,mandal kendal
132,291412,no trend,0.9137712777986537,no trend,0.8219557953718128,no trend,0.9271428711124103,no trend,0.923289370823843,mandal kendal
133,291413,no trend,0.2943463671050255,no trend,0.1875788030140919,no trend,0.59593063022781,no trend,0.21064842124930605,mandal kendal
134,291414,no trend,0.18291405520866233,increasing,0.03519671034329863,no trend,0.3991699676564584,no trend,0.36480354367698853,mandal kendal
135,292021,increasing,0.0011263581804967782,increasing,0.039973816858207556,no trend,0.20816230591083862,increasing,0.0006572183376627461,mandal kendal
136,305511,no trend,0.9361663849513464,no trend,0.9129652118810705,no trend,0.9469648012659617,no trend,0.8932728301422119,mandal kendal
137,305512,increasing,0.0001742142131460067,increasing,8.005818230572004e-12,increasing,0.004588976544708023,increasing,0.0006690784589393761,mandal kendal
138,305513,increasing,0.00014073164499617263,increasing,1.51369797518619e-06,increasing,0.0005490968751606928,increasing,0.0004884810457850275,mandal kendal
139,305921,no trend,0.08401654920455215,increasing,0.022903114696099847,no trend,0.14172084459860712,no trend,0.09130281807673346,mandal kendal
140,306611,no trend,0.3847406892096079,no trend,0.40044055618524954,no trend,0.6107358450374087,no trend,0.8965138176740763,mandal kendal
141,307121,no trend,0.34732111680495636,no trend,0.10982341601751844,no trend,0.4784506818995613,no trend,0.06659379512333596,mandal kendal
142,307911,no trend,0.5574125920110413,no trend,0.5062225913943705,no trend,0.7066841013540106,no trend,0.6631285126006949,mandal kendal
143,308811,no trend,0.8561846295296078,no trend,0.8396716538518272,no trend,0.9224239554046725,no trend,0.9689030982035458,mandal kendal
144,309011,no trend,0.635077961217299,no trend,0.47647028147774817,no trend,0.7602935772439512,no trend,0.3714253198928854,mandal kendal
145,309111,no trend,0.39140923886483714,no trend,0.516727149598045,no trend,0.6795811697899832,no trend,0.5910806485874209,mandal kendal
146,310111,decreasing,0.010109172224253227,decreasing,4.5709084531608823e-05,no trend,0.09711103568818946,no trend,0.05059118447816546,mandal kendal
147,310211,no trend,0.27262278744304735,decreasing,0.02425856269553206,no trend,0.24753884209441646,no trend,0.7011527957223458,mandal kendal
148,310311,increasing,2.9080781951407175e-06,increasing,4.391821530891349e-07,increasing,0.01665813813065342,increasing,1.626429990464473e-06,mandal kendal
149,310421,no trend,0.3852622357719393,no trend,0.3998074362475841,no trend,0.6631134635347165,no trend,0.9368394343815467,mandal kendal
150,310511,no trend,0.16774813926062437,no trend,0.20794930741333806,no trend,0.4394419399504186,no trend,0.34470422200695783,mandal kendal
151,310611,no trend,0.2880394449172372,no trend,0.3084693052967784,no trend,0.5592074053789788,no trend,0.30748945661868143,mandal kendal
152,311511,increasing,0.012155671226198095,increasing,1.3763004536038181e-07,no trend,0.05731105445965201,no trend,0.1010384132031581,mandal kendal
153,311521,no trend,0.5635029619419982,no trend,0.5009303088436878,no trend,0.7004184165912086,no trend,0.6919468500150245,mandal kendal
154,311522,increasing,0.0009048490737959547,increasing,0.0029027300990636107,no trend,0.07463121349244917,increasing,0.007223662968962152,mandal kendal
155,312121,decreasing,0.003684495628935691,decreasing,0.0005196770263591333,no trend,0.05707690920496766,decreasing,0.004586392080253576,mandal kendal
156,312211,no trend,0.052564487235660096,no trend,0.08670162514523261,no trend,0.34844508294507204,no trend,0.2345800700938523,mandal kendal
157,312511,no trend,0.9519602539580609,no trend,0.9465663124205195,no trend,0.9748555370530889,no trend,1.0,mandal kendal
158,312611,no trend,0.2976050954718934,no trend,0.1544268184588229,no trend,0.5427357808710704,no trend,0.49337577621980677,mandal kendal
159,312612,no trend,0.9683761314708501,no trend,0.9552848183505036,no trend,0.9802245721664542,no trend,0.9037912760588149,mandal kendal
160,312711,no trend,0.08695643912557416,increasing,0.003731238143579896,no trend,0.14522699828336716,no trend,0.3833874830655535,mandal kendal
161,312811,increasing,0.027869250082040553,increasing,0.0028534998310463244,no trend,0.19195723472561177,increasing,0.020506152400015853,mandal kendal
162,313011,no trend,0.12687539098024292,decreasing,0.041895303704112985,no trend,0.29416151474264973,no trend,0.2925383020315171,mandal kendal
163,313511,no trend,0.36783405802107993,no trend,0.1998145025814162,no trend,0.42629921676599913,no trend,0.6231762238821175,mandal kendal
164,313911,no trend,0.17884275504828562,decreasing,0.014136583285781601,no trend,0.12571998917155724,no trend,0.2426279985476698,mandal kendal
165,313912,no trend,0.16540208871976114,no trend,0.08238665254052369,no trend,0.4033002370477592,no trend,0.0669140690860448,mandal kendal
166,313921,no trend,0.5488639974451142,no trend,0.4059501985688496,no trend,0.6007511618850707,no trend,0.369914595140145,mandal kendal
167,314011,no trend,0.05575215364239994,increasing,0.0010139263490238637,no trend,0.268149961633817,no trend,0.19196087536989093,mandal kendal
168,314013,increasing,0.0003727367279275917,increasing,0.003104549694066927,increasing,0.032210883977829896,increasing,0.00034603775841768325,mandal kendal
169,314111,increasing,1.0149789697599942e-07,increasing,3.0657284733059953e-07,increasing,0.0021007197311886383,increasing,4.501318717764491e-08,mandal kendal
170,314112,no trend,0.45603655555383327,no trend,0.36519511531031923,no trend,0.7274547873213368,no trend,0.7337299956962473,mandal kendal
171,315521,decreasing,0.03599422356737447,decreasing,0.0014347921416095755,no trend,0.10513306587074589,no trend,0.32516268037829166,mandal kendal
172,315721,no trend,0.39147060436392733,no trend,0.2913908322568215,no trend,0.4910761366041765,no trend,0.3954886555136652,mandal kendal
173,315911,no trend,0.5442267484291308,no trend,0.39860751652549387,no trend,0.6918479286421053,no trend,0.5587085108431273,mandal kendal
174,316121,no trend,0.5813415125771679,no trend,0.5126115236966329,no trend,0.7615463456033214,no trend,0.49337577621980677,mandal kendal
175,316311,increasing,0.002583142261039839,increasing,9.078229279424477e-10,increasing,0.006217882487192794,increasing,0.005009266569906412,mandal kendal
176,316312,no trend,0.13320638570186438,no trend,0.11600181162394563,no trend,0.43159197383841463,no trend,0.7588343733982625,mandal kendal
177,316811,no trend,0.7697047400333066,no trend,0.758603989602318,no trend,0.8837778991154146,no trend,0.45887710791262837,mandal kendal
178,316812,no trend,0.9168866840860106,no trend,0.9149979206323653,no trend,0.9540885094079248,no trend,0.9174276418454463,mandal kendal
179,317311,no trend,0.5073505565570917,no trend,0.20460106715294524,no trend,0.505362241845118,no trend,0.5114347140357176,mandal kendal
180,317911,no trend,0.7174943386679602,no trend,0.4757790092185554,no trend,0.8133494293818588,no trend,0.8949307944152853,mandal kendal
181,317921,increasing,5.554813840014106e-07,increasing,0.0,increasing,1.4160613628355634e-05,increasing,9.297039792399708e-05,mandal kendal
182,318011,no trend,0.46423091538579886,no trend,0.4443736562265683,no trend,0.6693546432488526,no trend,0.47267559351158717,mandal kendal
183,318211,increasing,0.04043006053085385,increasing,1.1378085980950914e-05,increasing,0.0007352123966191115,increasing,0.01404948373187831,mandal kendal
184,318311,decreasing,0.007149995478858084,decreasing,5.308326634922977e-06,decreasing,0.02736011436935981,decreasing,0.008922348191359841,mandal kendal
185,318314,no trend,0.9895758681841262,no trend,0.9909282982712717,no trend,0.9945362255480976,no trend,0.7971956912189331,mandal kendal
186,318331,increasing,0.001001598016550087,increasing,8.614522718830564e-05,increasing,0.015948684337666608,increasing,0.01404948373187831,mandal kendal
187,318611,increasing,0.0011145714821900743,increasing,0.0006124502200959281,increasing,0.045911743568838315,increasing,0.006666753323514518,mandal kendal
