,ID,trend_Ori,Pvalue_Ori,trends_Mod_yue,Pvalue_Mod_yue,trends_Mod_rao,Pvalue_Mod_rao,trends_seasonal,Pvalue_seasonal,test
188,318711,increasing,2.683705348460741e-05,increasing,4.031239047685986e-06,increasing,0.01290962080319713,increasing,0.001457572579051103,mandal kendal
189,318811,no trend,0.7417193625695868,no trend,0.5349511985899509,no trend,0.8195008104899866,no trend,1.0,mandal kendal
190,318812,increasing,3.574939855255366e-08,increasing,3.8413716652030416e-14,increasing,0.0015065840201788916,increasing,1.3386884711863445e-08,mandal kendal
191,318813,no trend,0.7371075410786858,no trend,0.6626408561944188,no trend,0.7835611722763347,no trend,0.966706609231974,mandal kendal
192,321321,no trend,0.18376322655858512,no trend,0.33397375608225044,no trend,0.6203649987244748,no trend,0.402913963068916,mandal kendal
193,321412,increasing,2.8221892937052573e-05,increasing,9.206819238549713e-06,increasing,0.00017161110471031193,increasing,6.293796892120618e-05,mandal kendal
194,321413,increasing,3.988170682589498e-08,increasing,3.1078546403051632e-09,increasing,0.00010550140072451697,increasing,2.4728210812341445e-08,mandal kendal
195,321611,no trend,0.4825931384849884,no trend,0.36393185584806065,no trend,0.6427262938998579,no trend,0.7462597309557428,mandal kendal
196,322211,increasing,1.7245297856405273e-08,increasing,4.584300272725272e-09,increasing,0.003975174563520589,increasing,1.047048229896319e-06,mandal kendal
197,322821,increasing,0.008868457676188601,increasing,0.00023930007075279036,no trend,0.057670415492266924,no trend,0.09585056300527284,mandal kendal
198,324521,no trend,0.1831733774387021,no trend,0.16436297761521512,no trend,0.48865245202331065,no trend,0.34656999706061953,mandal kendal
199,325811,no trend,0.7298430588727849,no trend,0.6460399222395523,no trend,0.8082380936630975,no trend,0.9603201296836781,mandal kendal
200,325812,increasing,0.016133833286514854,increasing,1.835965155461139e-06,no trend,,increasing,0.03588879230160957,mandal kendal
201,326611,no trend,0.13216252329323264,increasing,0.025804819574182236,increasing,0.04268475458757903,no trend,0.1724284788136301,mandal kendal
202,326711,increasing,0.0002657190714197011,increasing,2.822364564281088e-11,increasing,0.00889257132723964,increasing,0.0008740872112984466,mandal kendal
203,326721,no trend,0.11525905498621292,increasing,0.007618489841812126,no trend,0.24872023144202338,no trend,0.13602123842940794,mandal kendal
204,326821,no trend,0.22974713017503579,no trend,0.0580413910419193,no trend,0.3908750061585611,no trend,0.5312572860943887,mandal kendal
205,329511,increasing,0.009495368629926393,increasing,5.714913045018477e-07,increasing,0.00435103953408178,no trend,0.06402210128302688,mandal kendal
206,329611,increasing,0.01292771256686942,increasing,0.00038641426130792134,no trend,0.09713085102089702,increasing,0.031209012771740374,mandal kendal
207,330711,no trend,0.8621418982525717,no trend,0.8288118708605234,no trend,0.9160395728102317,no trend,1.0,mandal kendal
208,331211,no trend,0.6316936518645107,no trend,0.5278811682980662,no trend,0.7564875638921975,no trend,0.8403422334761568,mandal kendal
209,331311,no trend,0.05382570843359513,no trend,0.08221185564529354,no trend,0.3524883784872306,increasing,0.03701949667524729,mandal kendal
210,331411,no trend,0.1357810435263327,no trend,0.08679966763297631,no trend,0.3855510278214225,no trend,0.0936766008193648,mandal kendal
211,332411,no trend,0.2623419428905007,no trend,0.3111891395496631,no trend,0.5213093454666293,no trend,0.2426279985476698,mandal kendal
212,332612,no trend,0.5424636347403653,no trend,0.4511701922436684,no trend,0.5983412013333997,no trend,0.9037912760588149,mandal kendal
213,332711,increasing,0.010337312531309761,increasing,0.00015840970551739275,no trend,0.06144084607429168,increasing,0.0021397405160279437,mandal kendal
214,333211,no trend,0.7232308762813833,no trend,0.6479724273702452,no trend,0.7871303294198173,no trend,0.9698499769931557,mandal kendal
215,333212,no trend,0.7575873234344679,no trend,0.6966959127653243,no trend,0.8484812301246363,no trend,0.7095805662912882,mandal kendal
216,333213,no trend,0.48668564864457275,no trend,0.3393714061754436,no trend,0.5569920917170765,no trend,0.2766564747576379,mandal kendal
217,333214,no trend,0.6999262952602803,no trend,0.640293435919959,no trend,0.8023210358795643,no trend,0.5818617484988735,mandal kendal
218,334511,increasing,0.03475421559795788,increasing,0.0023479384216962274,no trend,0.09886605265247161,no trend,0.08011831372763423,mandal kendal
219,334911,no trend,0.15259851678457625,increasing,0.04641043873258899,no trend,0.175534821097598,no trend,0.26388386369137695,mandal kendal
220,335012,decreasing,0.04181195727796583,decreasing,0.00785963150583302,no trend,0.29631525845674256,no trend,0.1099659041129506,mandal kendal
221,335013,decreasing,0.024270050242884533,decreasing,0.010763153698600814,no trend,0.22420169107800691,decreasing,0.033279182283348474,mandal kendal
222,335611,no trend,0.9873730733693871,no trend,0.9806135494397406,no trend,0.9894875643952614,no trend,1.0,mandal kendal
223,336511,no trend,0.34687486739767426,no trend,0.3083108461978572,no trend,0.5790534584793741,no trend,0.49337577621980677,mandal kendal
224,337412,increasing,2.457055670035402e-09,increasing,0.0,increasing,0.00031786712245218673,increasing,1.1006318434425566e-07,mandal kendal
225,337521,increasing,0.0010405168766083328,increasing,0.0008208129162889932,no trend,0.060196814002695165,increasing,0.011306847118903729,mandal kendal
226,338411,no trend,0.07352617369335013,increasing,0.018860513380487998,no trend,0.292304668977049,no trend,0.10700284117014935,mandal kendal
227,338611,no trend,0.07340148605921382,increasing,0.00727491539518077,no trend,0.20382267856511582,increasing,0.033279182283348474,mandal kendal
228,341511,no trend,0.6575462585130956,no trend,0.5066308409427531,no trend,0.8204488885382235,no trend,0.49337577621980677,mandal kendal
229,342411,no trend,0.2529577197118551,no trend,0.3123212526207222,no trend,0.5531619648316606,no trend,0.287046344444416,mandal kendal
230,343112,no trend,0.20822252536724895,no trend,0.25845253937518864,no trend,0.49311150884987853,no trend,0.3112901855629091,mandal kendal
231,344311,no trend,0.0835144465266695,increasing,0.008205882336820292,no trend,0.28728318627060423,no trend,0.06034509841614932,mandal kendal
232,344312,decreasing,0.0030518766724589863,decreasing,8.135618845273029e-10,no trend,,decreasing,0.002071809237115918,mandal kendal
233,344512,no trend,0.9971724289875286,no trend,0.9960012932775759,no trend,0.9984412840183063,no trend,0.8740740325709886,mandal kendal
234,344513,no trend,0.9181443869863288,no trend,0.8922742934763199,no trend,0.941944349378365,no trend,0.5790997419539188,mandal kendal
235,344811,no trend,0.23203265512111004,no trend,0.1641088939262696,no trend,0.3956581445332936,no trend,0.32516268037829166,mandal kendal
236,344812,no trend,0.1792343598513324,no trend,0.20189774185235398,no trend,0.4405627821650189,no trend,0.17793867420683096,mandal kendal
237,344911,increasing,0.002727421429008281,increasing,1.7254696947022197e-05,no trend,0.055929751444680376,increasing,0.009135637269870767,mandal kendal
238,344912,no trend,0.24079109420729394,no trend,0.18169208997333186,no trend,0.3647383716949326,no trend,0.13216608222726478,mandal kendal
239,344913,no trend,0.2779960576892182,no trend,0.2779535534611983,no trend,0.5142096527688116,no trend,0.2766564747576379,mandal kendal
240,345811,no trend,0.6879420114385761,no trend,0.5084760150340617,no trend,0.734863463065424,no trend,0.7276034249706322,mandal kendal
241,351421,increasing,0.007851782562459997,increasing,0.0001468594801683487,increasing,0.002381743776934453,increasing,0.020943544593878816,mandal kendal
242,354011,no trend,0.40537017579718504,no trend,0.26822752845150677,no trend,0.6306980815181324,no trend,0.14863586321833067,mandal kendal
243,354211,no trend,0.3922262569977444,no trend,0.5011018929350812,no trend,0.6641529212049271,no trend,0.36480354367698853,mandal kendal
244,355411,no trend,0.413732643829948,no trend,0.3921805451466769,no trend,0.6938555821517007,no trend,0.7276034249706322,mandal kendal
245,355711,no trend,0.07823466559182313,decreasing,0.04922835879594656,no trend,0.181128946820871,no trend,0.23499483496134044,mandal kendal
246,355811,no trend,0.2336096105250236,no trend,0.2964083957422985,no trend,0.5087202291235045,no trend,0.3519497496501036,mandal kendal
247,356011,increasing,7.1769964657963925e-06,increasing,0.004884568073072693,no trend,0.05991646775615611,increasing,0.0003259526015180203,mandal kendal
248,356611,no trend,0.439806321904723,no trend,0.3871829023026283,no trend,0.6185533376330232,no trend,0.22293909416774094,mandal kendal
249,362511,no trend,0.5192169207986874,no trend,0.635266944946832,no trend,0.7943331764210115,no trend,0.5568753434795504,mandal kendal
250,362711,increasing,0.0006317847022998535,increasing,5.523043249633375e-06,no trend,0.08295460317735648,increasing,0.0010116378814264415,mandal kendal
251,363121,no trend,0.5382226787556261,no trend,0.5378188758979852,no trend,0.7241712858485687,no trend,0.6764871602580356,mandal kendal
252,363211,increasing,0.009250917760630362,increasing,0.014937148758106034,no trend,0.16625116278230734,increasing,0.013276381395368908,mandal kendal
253,369211,decreasing,0.006070108612187708,decreasing,0.000162339461035943,decreasing,0.021781718805751416,decreasing,0.011365680738498751,mandal kendal
254,369221,no trend,0.3978707898592093,no trend,0.4243309235913575,no trend,0.7045748038434403,no trend,0.39257568946018306,mandal kendal
255,369411,no trend,0.8064089478917775,no trend,0.7344616175963774,no trend,0.8256818285939476,no trend,0.7240379073096006,mandal kendal
256,370511,no trend,0.21082167697159915,no trend,0.15589356223483097,no trend,0.3579274059185811,no trend,0.10410988966022683,mandal kendal
257,370911,decreasing,0.02518430722819276,decreasing,0.006030893752990929,no trend,0.22736970785487287,no trend,0.05341303227771088,mandal kendal
258,371211,no trend,0.5454268096021959,no trend,0.39751915193612364,no trend,0.7435501253278611,no trend,0.9187074054282889,mandal kendal
259,371311,no trend,0.07394870627091188,no trend,0.15636340686594563,no trend,0.41741400887112334,no trend,0.08013623061233144,mandal kendal
260,371411,decreasing,1.1480061345991999e-10,decreasing,0.0,decreasing,1.5800034955937292e-06,decreasing,4.431726097209321e-10,mandal kendal
261,371511,no trend,0.1651739624156785,no trend,0.1828626120664636,no trend,0.4062197154363476,no trend,0.08013623061233144,mandal kendal
262,371811,increasing,6.458920287499836e-09,increasing,0.00044227084388182014,increasing,0.04035839351011061,increasing,1.3406014631733854e-07,mandal kendal
263,371911,no trend,0.18734948249665306,no trend,0.0814500721394904,no trend,0.5082580374320127,no trend,0.07343823446705633,mandal kendal
264,372011,no trend,0.19098263305966334,no trend,0.14938934170249496,no trend,0.47327716256391805,no trend,0.3416477184700353,mandal kendal
265,372111,no trend,0.4619772997652838,no trend,0.3723509320046139,no trend,0.6894581680370737,no trend,1.0,mandal kendal
266,372211,no trend,0.3827444991961313,no trend,0.1522601466718545,no trend,0.47618810910101894,no trend,0.9406253576665959,mandal kendal
267,372311,no trend,0.4764356422370606,no trend,0.2733664375119407,no trend,0.4391132125492958,no trend,0.6331876607818088,mandal kendal
268,372312,no trend,0.28043416401113164,no trend,0.10321044256411005,no trend,0.48956097908798135,no trend,0.2682321686825344,mandal kendal
269,372611,increasing,0.006125057967848013,increasing,8.666400930223972e-13,increasing,4.9738935457011024e-06,increasing,0.020840966483850032,mandal kendal
270,372711,increasing,0.003925867098461655,increasing,9.871659045757042e-12,increasing,0.0008380950226576367,increasing,0.004649159907725853,mandal kendal
271,372712,increasing,0.02280768473644801,increasing,3.768583223262567e-10,increasing,0.012268326278449537,no trend,0.14046504815835514,mandal kendal
272,372713,no trend,0.13184708759489117,increasing,0.0021896236786900225,no trend,0.09857424041546858,no trend,0.5873986854856221,mandal kendal
273,372714,increasing,0.0014125619054481398,increasing,4.04121180963557e-14,increasing,0.0038145567555103455,no trend,0.06701352400883409,mandal kendal
274,372811,increasing,0.030380724373330947,increasing,2.045785796989108e-05,increasing,0.002715804293295543,no trend,0.06534155505711992,mandal kendal
275,375511,increasing,9.103828801926284e-15,increasing,0.0,increasing,0.00010678227383342787,increasing,4.2787995369053533e-13,mandal kendal
276,376711,increasing,4.686335790315965e-06,increasing,0.0030913073578735517,no trend,0.07106407981244489,increasing,8.177250219398857e-06,mandal kendal
277,376811,no trend,0.1892914913116679,no trend,0.0998370218332334,no trend,0.45483242160768533,no trend,0.09693283809737174,mandal kendal
278,377611,no trend,0.7580127221828785,no trend,0.5820555850067453,no trend,0.7941015336749986,no trend,0.667763262797211,mandal kendal
279,378111,no trend,0.47556118511762424,no trend,0.16172752552809389,no trend,0.5983295256215841,no trend,0.9187074054282889,mandal kendal
280,378211,increasing,0.001969225098479299,increasing,1.657230708218549e-08,increasing,0.00015450901330971156,increasing,0.02691944063089946,mandal kendal
281,378212,no trend,0.27762280173605625,increasing,0.028246398535492823,no trend,0.23192837962494472,no trend,1.0,mandal kendal
282,378311,no trend,0.23569266147702672,no trend,0.10358511416202298,no trend,0.3055443114458747,no trend,0.18517203024760076,mandal kendal
283,378312,no trend,0.07152632923177693,increasing,5.391493532735936e-06,increasing,0.037339005881404264,no trend,0.18001460675868564,mandal kendal
284,378711,increasing,5.799119954463805e-06,increasing,2.38492514625932e-09,increasing,5.003099781131226e-07,increasing,0.00015604352872067295,mandal kendal
285,378911,increasing,0.02158864964644991,increasing,7.92410188066306e-06,no trend,0.05425658173128456,increasing,0.03751400161553997,mandal kendal
286,379011,no trend,0.21940273302727986,no trend,0.102614439539233,no trend,0.3489755706916646,no trend,0.05169184312497932,mandal kendal
287,379211,increasing,2.585177527603122e-07,increasing,0.0,increasing,3.064308651268277e-08,increasing,0.0005901753663957177,mandal kendal
288,380711,decreasing,0.027717088476130414,decreasing,0.00574971828426829,no trend,0.14353351400413517,decreasing,0.007901501321553539,mandal kendal
289,383211,no trend,0.209295236828265,increasing,0.0017323702496772064,increasing,0.047580765305625494,no trend,0.5903662087816666,mandal kendal
290,383711,increasing,3.557605473325509e-05,increasing,0.0,increasing,7.14569754478589e-08,increasing,0.00012421847936217034,mandal kendal
291,384611,no trend,0.4556848315320079,no trend,0.35306161503219835,no trend,0.5508523091232207,no trend,0.8197779413475892,mandal kendal
292,385011,no trend,0.8075878911180867,no trend,0.6502330483196359,no trend,0.7396005517056974,no trend,1.0,mandal kendal
293,386111,no trend,0.22478269516583316,increasing,0.0010356767920780552,no trend,0.1831028245555748,no trend,0.06732008390813471,mandal kendal
294,386311,increasing,0.046077223890024666,increasing,1.2621552247793488e-08,increasing,0.0030616683078534823,no trend,0.058261497363474524,mandal kendal
295,386511,no trend,0.21339992919055306,increasing,0.0051439882935733205,no trend,0.07309677253330094,no trend,0.13668335000895393,mandal kendal
296,386512,no trend,0.4950105682536623,increasing,0.04510982343487013,no trend,0.5657641992285931,no trend,0.45410662927965806,mandal kendal
297,386711,no trend,0.38853211084023354,no trend,0.13343431578325493,no trend,0.4642246854300063,no trend,0.19419593945696922,mandal kendal
298,386811,no trend,0.41156279306590804,no trend,0.10828161790844804,no trend,0.35183089633654996,no trend,0.16165387095788009,mandal kendal
299,387011,no trend,0.10175297273075357,increasing,0.0006422749442891451,increasing,0.023332694900710438,increasing,0.042229640635430554,mandal kendal
300,387311,no trend,0.566990396180022,no trend,0.17553250171590995,no trend,0.5075733526774486,no trend,0.8707261916710989,mandal kendal
301,387411,no trend,0.20634828309075726,no trend,0.05043582011993486,no trend,0.32693122162196264,no trend,0.23376188204651882,mandal kendal
302,388011,increasing,0.0013076628442543203,increasing,0.0,increasing,1.4600502828976403e-07,increasing,2.6141499702703186e-05,mandal kendal
303,388711,increasing,0.0037017482560941506,increasing,0.007338610054830053,no trend,0.09926002027343617,increasing,0.024448945310089343,mandal kendal
304,388811,no trend,0.5739094693637947,no trend,0.1924793743047961,no trend,0.4855193057465348,no trend,0.47495853988950687,mandal kendal
305,388911,no trend,0.13571426238629458,increasing,7.135888751075292e-05,no trend,0.07223256384544618,no trend,0.16165387095788009,mandal kendal
306,389311,no trend,0.6899395950443026,no trend,0.2599799413660049,no trend,0.6332546854108358,no trend,0.7240379073096006,mandal kendal
307,389411,increasing,0.003456803899321681,increasing,2.220446049250313e-16,increasing,0.00010823359527400989,increasing,0.000703638067905743,mandal kendal
308,389511,decreasing,0.0001290265176341343,decreasing,3.1025971427567356e-05,decreasing,0.005745158068284573,decreasing,1.075355745494555e-05,mandal kendal
309,390011,increasing,0.00046066149669821144,increasing,2.1785018233799747e-10,increasing,0.00030525956158622414,increasing,0.00020021108002876709,mandal kendal
310,390111,no trend,0.4234268292269723,no trend,0.0943762821186962,no trend,0.24798273542182425,no trend,0.42857900345028677,mandal kendal
311,390311,no trend,0.7027138198515515,no trend,0.35693132486560697,decreasing,0.02865205796314596,no trend,0.7695794413584454,mandal kendal
312,390911,no trend,0.05842668865443423,increasing,6.00342044521085e-07,increasing,0.02496343587490002,increasing,0.027011961847639654,mandal kendal
313,391211,no trend,0.08020447037335354,decreasing,0.025904731593282104,no trend,0.2098278933259583,no trend,0.05734136180443983,mandal kendal
314,391411,no trend,0.14043417806387293,increasing,9.423326622304273e-05,no trend,0.0656626640706659,no trend,0.1309810167224541,mandal kendal
315,391511,no trend,0.5215845992350632,no trend,0.05460143507258031,no trend,0.4519620157739006,no trend,0.8649287769225649,mandal kendal
316,391811,no trend,0.22425007092112015,increasing,0.001494398997699431,no trend,0.1346202597941597,no trend,0.34656999706061953,mandal kendal
317,392011,no trend,0.27679214832601495,no trend,0.056912404465305544,no trend,0.2639045345809605,no trend,0.9756948766042668,mandal kendal
318,392211,increasing,0.0005440642465426304,increasing,0.0,increasing,1.4251807887166734e-06,increasing,4.7336364187966495e-05,mandal kendal
319,392311,no trend,0.16202616411296744,increasing,0.00015745515083742667,no trend,0.09148043311905685,no trend,0.11099204045649125,mandal kendal
320,392312,increasing,0.0020963129139210945,increasing,1.645981129172469e-10,increasing,0.004724053084234514,increasing,0.001598118199013454,mandal kendal
321,392511,increasing,0.0030518766724589863,increasing,0.0037474584490801988,increasing,0.017431735752038602,increasing,0.00011365560986509315,mandal kendal
322,392711,increasing,0.006277906774041941,increasing,1.0191847366058937e-13,increasing,3.06135372385441e-07,no trend,0.05341303227771088,mandal kendal
323,392721,no trend,0.15941248741901104,increasing,0.001871041394261308,increasing,0.03756029033309116,no trend,0.11163003635549007,mandal kendal
324,393411,increasing,0.01421354792157814,increasing,4.231225103623615e-07,increasing,0.0029118741558062933,increasing,0.017029810834198855,mandal kendal
325,393711,increasing,0.00035393427442498293,increasing,0.0,increasing,2.2648549702353193e-14,increasing,0.0027591930266466225,mandal kendal
326,393712,increasing,0.0003588267159044811,increasing,1.87916349148054e-12,increasing,0.0003042572119806852,increasing,0.0026019199691633688,mandal kendal
327,394011,increasing,0.006669871506459035,increasing,1.1324274851176597e-14,no trend,,increasing,0.026843629775969546,mandal kendal
328,394012,increasing,0.001396619382527664,increasing,2.035038804137912e-12,increasing,0.006850943023543943,no trend,0.05984092920724948,mandal kendal
329,394911,no trend,0.5079937765721898,no trend,0.10904569407411979,no trend,0.47415055845688503,no trend,0.873669124370756,mandal kendal
330,395011,increasing,0.011653557321884556,increasing,0.048843866410170245,no trend,0.1822295822565818,increasing,0.020776609171211824,mandal kendal
331,395211,increasing,0.008699472519898555,increasing,1.1102230246251565e-15,increasing,0.0,increasing,0.019369752490256742,mandal kendal
332,395911,decreasing,3.1888997487072857e-07,decreasing,2.036149027162537e-13,decreasing,1.0112311282339803e-05,decreasing,1.7146259023714805e-06,mandal kendal
333,395912,increasing,0.0003681275150020369,increasing,2.893818518145963e-11,increasing,0.005378017871811913,increasing,0.003490998564318115,mandal kendal
334,396011,no trend,0.17616161602983205,increasing,0.04761291346215857,no trend,0.25101331435669927,no trend,0.30606007393903534,mandal kendal
335,396211,increasing,0.01770302425553183,increasing,0.0002882021297794246,no trend,0.07711315362653726,increasing,0.022434614806080333,mandal kendal
336,396411,no trend,0.2220555452251367,increasing,0.02774438446624683,no trend,0.07766787108913009,no trend,0.12570761771650374,mandal kendal
337,396811,increasing,4.214925211254439e-05,increasing,1.007638417149792e-12,increasing,0.00043185714358018323,increasing,0.0002819863963605673,mandal kendal
338,396821,no trend,0.24709565297624536,no trend,0.23443622281250276,no trend,0.5040942177224248,no trend,0.34656999706061953,mandal kendal
339,397411,increasing,0.040588010217935455,increasing,0.0003864974729044235,increasing,0.026605326005604057,no trend,0.157011636967628,mandal kendal
340,397821,increasing,0.017855719373633283,increasing,7.424607872952294e-07,increasing,0.00039915493352360443,increasing,0.012589305820077445,mandal kendal
341,398311,no trend,0.21970370718938148,no trend,0.21302463661041537,no trend,0.4579315361290017,no trend,0.4897059424656902,mandal kendal
342,398711,increasing,1.8241421937847946e-05,increasing,0.0,increasing,0.0005439832958844537,increasing,0.00022619543451352087,mandal kendal
343,399111,increasing,5.742039600686866e-06,increasing,0.0,increasing,3.256905767301532e-07,increasing,0.00025988109882679744,mandal kendal
344,399112,no trend,0.7051113512170717,no trend,0.25688304565659537,no trend,,no trend,1.0,mandal kendal
345,399611,decreasing,0.010686637672961297,decreasing,0.0016501161825075439,no trend,0.16781295399602048,decreasing,0.0357516324673437,mandal kendal
346,400111,increasing,0.000325015839870213,increasing,1.5115358520390032e-08,increasing,0.0013626409533273875,increasing,0.001310612352931173,mandal kendal
347,400511,increasing,0.0003958675080999452,increasing,0.0,increasing,2.0314860904591114e-11,increasing,0.0001789073351765591,mandal kendal
348,400512,increasing,0.005060155517015108,increasing,7.691303416379469e-08,increasing,0.00687538857624892,increasing,0.02155930376220838,mandal kendal
349,400611,increasing,0.000969203849642053,increasing,0.0,increasing,2.610797578128654e-09,increasing,0.0001957681893867136,mandal kendal
350,401211,increasing,0.0019331772689767934,increasing,1.4435365369713793e-07,increasing,0.002553902127718999,increasing,1.7316414206991482e-06,mandal kendal
351,402211,no trend,0.0962101045394772,increasing,1.787506187511667e-08,increasing,1.1994116441815805e-05,no trend,0.10356124526789423,mandal kendal
352,403111,no trend,0.0806053330760117,increasing,0.04111825217936338,no trend,0.10613427957771249,no trend,0.2536692020900291,mandal kendal
353,403411,no trend,0.11981459309084208,increasing,0.00011301027503995975,no trend,0.1152062670711329,increasing,0.0175039471453049,mandal kendal
354,403611,no trend,0.6358706305133124,no trend,0.5079062113458954,no trend,0.7206548316869361,no trend,0.47229496994570885,mandal kendal
355,403911,increasing,0.003044407028244267,increasing,1.6322004852131755e-06,increasing,0.01876864268942091,increasing,0.0071125717423188295,mandal kendal
356,404311,increasing,0.009326242810323127,increasing,2.7755575615628914e-14,increasing,0.000207101679698507,increasing,0.04157910079031857,mandal kendal
357,404312,increasing,0.024310909516428003,increasing,9.075373632594363e-07,no trend,,increasing,0.021570816423134742,mandal kendal
358,404512,no trend,0.11199838545027174,increasing,0.00016793191780628547,no trend,0.05085208127381913,no trend,0.1099659041129506,mandal kendal
359,404711,no trend,0.11242101865105103,increasing,0.001689416966560886,no trend,0.11027397683996742,increasing,0.037519546920368185,mandal kendal
360,405511,no trend,0.07489963575052139,increasing,0.0002450087022281,no trend,0.07019756817632627,no trend,0.3452362861758147,mandal kendal
361,405811,increasing,3.466567096510609e-05,increasing,2.220446049250313e-16,increasing,1.2487555545170892e-07,increasing,1.7146259023714805e-06,mandal kendal
362,406111,no trend,0.40101349917114515,increasing,0.013932727460124195,no trend,0.2278957408252229,no trend,0.6805994067384264,mandal kendal
363,406112,no trend,0.9368548338888527,no trend,0.9257238625300881,no trend,0.9523588159049765,no trend,0.44761994753470136,mandal kendal
364,406211,no trend,0.917098719925115,no trend,0.7925818478347733,no trend,0.9105109611289586,no trend,0.5800560349979629,mandal kendal
365,406511,no trend,0.38634579301455885,no trend,0.06629377956352944,no trend,0.37453288921406624,no trend,0.7240379073096006,mandal kendal
366,407411,no trend,0.11646177359803911,increasing,0.00031088782218069433,no trend,0.13061117895470997,no trend,0.15568714929650618,mandal kendal
367,407811,increasing,2.8511675242981482e-09,increasing,0.0,increasing,4.334698600061415e-09,increasing,2.1260144578150175e-07,mandal kendal
368,407812,increasing,0.0012260240894326202,increasing,2.090135684529315e-07,increasing,6.292216792047611e-08,increasing,0.001515623959240875,mandal kendal
369,407813,increasing,0.012049638722232414,increasing,0.0,increasing,0.0001477034238994701,no trend,0.11991798977162293,mandal kendal
370,408011,increasing,0.009361810032247009,increasing,2.4536457983170834e-06,increasing,0.0019919748951207072,increasing,0.0032688656108128544,mandal kendal
371,408411,no trend,0.472926158761811,no trend,0.0751375716044782,no trend,0.5203453801633309,no trend,0.9732698620340912,mandal kendal
372,408412,no trend,0.8442695545646073,no trend,0.8516338340054008,no trend,0.9012805177269685,no trend,0.6532467884266167,mandal kendal
373,408811,increasing,0.007578556363685651,increasing,1.6553409497799265e-05,increasing,0.0186241772703577,increasing,0.002642207777976191,mandal kendal
374,411111,increasing,0.0008736076227584544,increasing,1.694200335577989e-13,increasing,6.405885366977948e-05,increasing,0.0013830391909623874,mandal kendal
375,411112,no trend,0.05951422217233282,increasing,2.5755368769031506e-05,no trend,0.11418517525426819,no trend,0.08245779226443783,mandal kendal
376,411411,decreasing,3.342102972148098e-08,decreasing,3.654210267711733e-11,decreasing,0.00020896308245998974,decreasing,1.7146259023714805e-06,mandal kendal
