cuest_id_b,parcela,cultivo,temporary_,superf_par,Y,X,patca,correccion,corregido,corregido2,area
"2168","11",pasto,"0",4.087199700000000,19.680676000000002,-71.033018999999996,"0","centrar punto hacía arriba, revisar área","Se movió hacia la derecha y arriba, zona de influencia contiene arboles","ok, arbol",25354.716
"2256","11",pasto,"0",18.863998000000002,19.483813000000001,-71.384062000000000,"0",ok,ok,ok,15130.548
"2265","11",pasto,"0",1.257599800000000,19.548620000000000,-71.404535999999979,"0","Punto sobre vía, mover hacía la derecha","Se movió hacia la derecha, la zona de influencia contiene árboles",ok,13497.360
"2362","11",pasto,"0",8.803198800000001,19.672642000000000,-71.678595999999999,"0",Mover hacia abajo,Se movió hacia abajo e izquierda,ok,15124.379
"2380","22",pasto,"0",5.784959300000000,19.530489000000003,-71.449218999999999,"0","Punto sobre vía, el área del cultivo contiene lagunas",Se movió hacia abajo y derecha,ok,15129.260
"2380","21",pasto,"0",5.784959300000000,19.530760000000001,-71.449378999999979,"0","Punto repetido en el cultivo 2380, parcela 22",Se movió hacia abajo y derecha,ok,15129.253
"2390","13",pasto,"0",5.030399299999999,19.551430000000000,-71.537681999999990,"0",Punto repetido cultivo 2390 parcela 11,Se movió hacia la derecha,ok,18567.885
"2390","11",pasto,"0",5.030399299999999,19.551079000000001,-71.537719999999979,"0","Punto sobre vía, mover hacía la izquierda",Se movió hacia la izquierda y abajo,ok,15127.416
"2436","13",pasto,"0",3.081119500000000,19.548058999999999,-71.522910999999979,"0","Punto sobre la vía, mover hacía la izquierda",Se movió hacia la izquierda,ok,15127.660
"2436","12",pasto,"0",5.659199200000000,19.546700000000001,-71.515326999999999,"0","Punto sobre la sombra de un árbol, centrar en el cultivo",Se movió hacia arriba,"ok, arboles",15127.869
"2436","11",pasto,"0",12.575998000000000,19.549089000000002,-71.510147000000003,"0","Punto sobre la vía, mover y revisar el área","Se movió hacia abajo, zona de influencia contiene arboles","ok, arboles",15127.995
"2437","12",pasto,"0",2.326559800000000,19.511869000000001,-71.542747000000020,"0",Punto sobre la vía mover hacía la izquierda y hacía arriba,Se movió hacia la derecha y abajo,ok,12985.830
"2437","13",pasto,"0",0.754559870000000,19.511908999999999,-71.542747000000020,"0",Punto sobre arbusto mover hacía arriba,Se movió hacia arriba,ok,18804.760
"2439","12",pasto,"0",5.030399299999999,19.526709000000000,-71.494468999999995,"0","Punto sobre vía, centrar hacía la derecha",Se movió hacia arriba e izquierda,ok,14430.615
"2439","11",pasto,"0",8.174399400000000,19.526539000000000,-71.494438000000002,"0","Punto sobre vía, centrar hacía la derecha",Se movió hacia la derecha y abajo,ok,15128.356
"2552","11",pasto,"0",2.640959700000000,19.564249000000000,-71.535781999999998,"0",Revisar el área y centrar,"Se movió hacia abajo y derecha, zona de influencia contiene árboles","ok, arboles",15127.497
"2552","12",pasto,"0",2.515199700000000,19.564289000000002,-71.535667000000004,"0",Revisar el área y centrar,"Se movió hacia abajo, zona de influencia contiene árboles","ok, arboles",20188.650
"2566","11",pasto,"0",18.863998000000002,19.341320000000000,-71.666709999999981,"0","Punto sobre copa de árbol, centrar y revisar área","Se movió hacia la derecha, zona de influencia contiene árboles",ok,14667.487
"2589","11",pasto,"0",12.575998000000000,19.417119000000000,-71.269903999999997,"0","Punto sobre copa de árbol, mover hacía abajo y revisar área","Se movió hacia abajo, zona de influencia contiene árboles",ok,15132.690
"2594","13",pasto,"0",2.137919700000000,19.450220000000002,-71.323369000000000,"0",Punto sobre la vía y revisar tipo de cultivo,"Se movió hacia abajo, revisar tipo de cultivo",ok,13287.141
"2594","11",pasto,"0",2.640959700000000,19.447402000000000,-71.325430999999980,"0","Punto sobre la vía, mover hacía arriba","Se movió hacia arriba, zona de influencia contiene arbustos",ok,15131.672
"2602","12",pasto,"0",3.709919500000000,19.473604999999999,-71.213436999999999,"0","Punto sobre la vía, revisar área y tipo de cultivo","Se movió hacia abajo, revisar tipo de cultivo","ok, arboles",15133.746
"2603","12",pasto,"0",5.281919500000000,19.332865999999999,-71.209132999999980,"0",Revisar tipo de cultivo,Revisar tipo de cultivo,"ok, revisar tipo de cultivo",15133.798
"2603","11",pasto,"0",0.628799920000000,19.445791000000000,-71.111994999999979,"0",Revisar tipo de cultivo,Revisar tipo de cultivo,"ok, revisar tipo de cultivo",15135.554
"2605","12",pasto,"0",3.772799500000000,19.487918000000001,-71.424670999999989,"0",Mover punto hacía abajo,Se movió hacia abajo y derecha,ok,15129.722
"2607","11",pasto,"0",3.143999600000000,19.482272000000002,-71.425414000000004,"0",Centrar punto hacía la izquierda,"Se movió hacia la izquierda, zona de influencia contiene arboles","ok, arboles",15129.688
"2607","12",pasto,"0",7.797119099999999,19.482215000000000,-71.425330000000002,"0",Centrar punto hacía la derecha,"Se movió hacia abajo y derecha, zona de influencia contiene arboles","ok, arboles",11563.053
"2607","14",pasto,"0",2.389439600000000,19.552672000000001,-71.462889000000004,"0",Centrar punto hacía la derecha,"Se movió hacia la derecha, zona de influencia contiene arboles","ok, arboles",15128.954
"2609","11",pasto,"0",6.287999200000000,19.498145999999998,-71.454139999999995,"0","Punto sobre copa de árbol, revisar área",Se movió hacia arriba,ok,15129.141
"2617","12",pasto,"0",1.760639800000000,19.528480999999999,-71.308695999999998,"0",Punto sobre la vía mover hacía la derecha,Se movió hacia la derecha,ok,15132.011
"2617","13",pasto,"0",1.886399700000000,19.526551999999999,-71.312954000000005,"0","Punto sobre la vía, mover hacía abajo y centrar",Se movió hacia abajo,ok,15131.881
"2624","13",pasto,"0",4.401599400000000,19.460771999999999,-71.280787000000004,"0",Mover hacia abajo,"Se movió hacia abajo, zona de influencia contiene arboles","ok, arbustos",12493.650
"2624","14",pasto,"0",4.401599400000000,19.460976000000002,-71.274105000000020,"0","Punto sobre la vía podría moverse hacía la derecha o izquierda, revisar el área","Se movió hacia abajo, zona de influencia contiene arboles",ok,15016.022
"2624","11",pasto,"0",7.545599000000000,19.460601000000000,-71.277146999999999,"0","Punto sobre la carreterea, mover hacía arriba","Se movió hacia arriba, zona de influencia contiene arboles","ok, arboles",15132.543
"2624","15",pasto,"0",5.030399299999999,19.461127999999999,-71.271895999999998,"0","Punto sobre la vía, revisar área y mover hacía arriba o abajo",Se movió hacia abajo,ok,14100.667
"2630","14",pasto,"0",13.959357999999998,19.530550000000002,-71.454277000000005,"0","Punto cercano al de la parcela 15, mover hacia la mitad del cultivo","Se movió hacia arriba, zona de influencia contiene arbustos",ok,13943.393
"2630","13",pasto,"0",18.863998000000002,19.530329000000002,-71.454719999999980,"0","Punto sobre la vía, mover hacia el centro del cultivo","Se movió hacia la izquierda y abajo, zona de influencia contiene arbustos","ok, arboles",15129.077
"2630","11",pasto,"0",8.174399400000000,19.530359000000001,-71.454552000000021,"0","Punto sobre la vía, mover hacía la mitad de la parcela",Se movió hacia abajo,ok,17361.029
"2630","12",pasto,"0",15.719998000000000,19.530349999999999,-71.454605000000001,"0","Punto sobre la vía, mover hacía la mitad del cultivo","Se movió hacia la izquierda, zona de influencia contiene arbustos","ok, arbol",15129.122
"2630","15",pasto,"0",24.334557000000000,19.530600000000000,-71.454169999999991,"0",Mover punto y revisar área,Se movió hacia arriba y derecha,"ok, arboles",15129.134
"2631","11",pasto,"0",1.760639800000000,19.530408999999999,-71.453986999999998,"0","Punto sobre la vía, mover hacía abajo",Se movió hacia abajo,ok,9214.167
"2634","12",pasto,"0",5.847839400000000,19.525829000000002,-71.465369999999979,"0","Punto sobre copa de árbol, revisar área","Se movió hacia la izquierda, zona de influencia contiene arbustos",ok,15128.853
"2634","11",pasto,"0",25.151997000000001,19.518560000000001,-71.460731999999979,"0","Punto sobre arbusto, mover hacía la derecha y centrar",Se movió hacia la derecha y abajo,ok,15129.021
"2635","11",pasto,"0",8.174399400000000,19.512280000000001,-71.491028000000000,"0","Punto sobre arbusto, mover hacía abajo",Se movió hacia abajo,ok,15128.348
"2636","13",pasto,"0",1.886399700000000,19.528428999999999,-71.448097000000004,"0","Punto sobre vía, mover hacía arriba",Se movió hacia arriba e izquierda,ok,11761.545
"2636","12",pasto,"0",5.784959300000000,19.530608999999998,-71.440040999999979,"0","Punto sobre la copa de un árbol, mover y revisar el área","Se movió hacia la derecha y abajo, zona de influencia contiene arboles",ok,13973.492
"2636","21",pasto,"0",18.863998000000002,19.469229000000002,-71.503158999999997,"0","Revisar área, centrar punto","Se movió hacia la derecha y arriba, zona de influencia contiene arboles","ok, arbustos",15128.169
"2636","11",pasto,"0",15.719998000000000,19.550929999999997,-71.520981000000020,"0","Punto sobre vía, mover hacía la derecha",Se movió hacia la derecha,ok,15127.812
"2637","21",pasto,"0",1.006079900000000,19.502369000000002,-71.466209000000021,"0",Mover hacía arriba,Se movió hacia arriba,ok,14819.169
"2637","11",pasto,"0",1.571999800000000,19.502300000000002,-71.466018999999989,"0",Mover hacia la izquierda,Se movió hacia la izquierda,ok,15128.861
"2655","11",pasto,"0",5.030399299999999,19.461065999999999,-71.288636999999980,"0",Revisar tipo de cultivo,Se movió hacia la izquierda,ok,15132.342
"2686","11",pasto,"0",5.030399299999999,19.461993000000000,-71.332245999999998,"0","Punto sobre la vía, mover hacía izquierda o derecha",Se movió hacia la izquierda y arriba,ok,15131.477
"2688","12",pasto,"0",8.803198800000001,19.458414000000001,-71.313766999999999,"0","Punto cercano a la vía, mover hacia la derecha",Se movió hacia la derecha y arriba,ok,15131.907
"2695","11",pasto,"0",88.031990000000008,19.438765000000000,-71.416561000000002,"0","Punto sobre copa de árbol, mover y revisar el área",Se movió hacia la derecha la zona de influencia contiene arboles,"ok, arboles",15129.923
"2703","11",pasto,"0",7.105439200000001,19.538090000000000,-71.517212000000001,"0","Punto sobre la vía, mover hacía la derecha o izquierda, revisar área",Se movió hacia abajo y derecha,ok,15127.724
"2705","21",pasto,"0",4.527359500000000,19.504690000000000,-71.545890999999997,"0","Punto cerca a árboles, mover hace el pasto y revisar área","Se movió hacia la derecha, donde habia pasto despejado",ok,15127.365
"2707","12",pasto,"0",4.715999600000000,19.505618999999999,-71.550606000000002,"0",Punto sobre copa de árbol,"Se movió hacia arriba, la xona de influencia contiene arboles",ok,18125.275
"2707","11",pasto,"0",19.618556999999999,19.505549999999999,-71.550667000000004,"0","Punto sobre edificación, contiene al cultivo 2707 parcela 11, su ubicación es muy parecida",Se movió hacia abajo,ok,15127.129
"2708","11",pasto,"0",3.772799500000000,19.530179999999998,-71.452667000000019,"0",Punto cercano a edificación,"Se movió hacia abajo, zona de influencia tiene arboles",ok,8262.288
"2711","11",pasto,"0",7.545599000000000,19.530139999999999,-71.544158999999979,"0","Mover, misma ubicación del punto con cuets ide 277 y parcela 12",Se movió hacia abajo,ok,15127.275
"2711","12",pasto,"0",14.022238000000000,19.530159000000001,-71.544158999999979,"0",ok,Se movió hacia arriba,ok,15127.283
"2712","11",pasto,"0",16.600317000000000,19.500010000000000,-71.579375999999996,"0",Centrar,Se movió hacia la derecha,ok,21233.140
"2768","11",pasto,"0",5.030399299999999,19.509010000000000,-71.545035999999996,"0",Punto sobre la vía mover hacía la izquierda,Se movió hacia la izquierda dentro del área de influencia hay arboles,"ok, arboles",15127.207
"2768","12",pasto,"0",6.036479000000000,19.509220000000003,-71.544968000000011,"0",ok,Se movió hacia la derecha dentro del área de influencia hay arboles,ok,11356.852
"2769","11",pasto,"0",12.827518000000000,19.527699999999999,-71.504807000000000,"0","Punto sobre la copa, revisar área",Se movió hacia arriba y derecha,ok,13009.256
"2771","11",pasto,"0",18.612477999999999,19.561220000000002,-71.554489000000004,"0","Punto sobre la vía , mover hacía la izquierda",Se movió hacia la izquierda y abajo,ok,15127.007
"2772","11",pasto,"0",4.401599400000000,19.560400000000001,-71.537330999999980,"0","Punto sobre la vía, comprende el lado izquierdo y derecho",Se movió hacia la izquierda y hacia abajo,ok,15323.226
"2773","11",pasto,"0",10.500958000000001,19.475939000000000,-71.504288000000003,"0","Punto sobre la vía, mover hacía abajo",Se movió hacia abajo e izquierda,"ok, arboles",15128.057
"2774","11",pasto,"0",1.383359800000000,19.475880000000000,-71.504424999999998,"0","Punto sobre la vía, mover hacía arriba","Se movió hacia arriba, zona de influencia contiene arboles","ok, arboles",15686.250
"2914","13",pasto,"0",9.117598500000000,19.441469000000001,-71.478927999999996,"0","Punto sobre la vía, cultivo hacia la derecha e izquierda",Se movió hacia arriba e izquierda,"ok, arboles",37665.915
"2914","14",pasto,"0",13.393438000000000,19.450448999999999,-71.479477000000003,"0","Punto sobre la vía, mover hacía la derecha o izquierda",Se movió hacia arriba e izquierda,ok,27089.644
"2914","12",pasto,"0",1.697759700000000,19.439568999999999,-71.476706999999990,"0","Punto sobre la vía, mover hacía la izquierda","Se movió hacia la izquierda y abajo, zona de influencia tiene edificacion y arboles",ok,15066.461
"2914","11",pasto,"0",8.803198800000001,19.438929000000002,-71.496887000000001,"0","Punto sobre copa de árbol, revisar área",Se movió hacia arriba,"ok, arboles",12941.516
"3055","13",pasto,"0",0.314399960000000,19.427654999999998,-70.619198999999981,"1",Centrar punto sobre el cultivo de pasto y revisar el área,Se movió hacia abajo,"ok, arboles",15143.090
"3079","11",pasto,"0",2.515199700000000,19.669685000000001,-70.364639999999994,"1","Punto sobre la vía, mover hacía abajo",Se movió hacia aabajo,"ok, arbustos",11154.037
"3103","11",plátano,"0",0.880319890000000,19.848955000000000,-71.034357000000000,"1",Centrar,Se movió hacia la derecha y abajo,ok,9301.374
"3105","11",pasto,"0",7.671359100000000,19.841818000000000,-71.060158000000001,"1","Punto sobre vía, moverlo hacia el lado izquierdo",Se movió hacia la izquierda y arriba,"ok, arbustos",13082.285
"3115","22",plátano,"0",2.703839500000000,19.400257000000000,-70.548321999999999,"0",ok,ok,ok,22885.643
"3115","21",plátano,"0",2.452319600000000,19.411885000000002,-70.537537000000000,"0",ok,Zona de inflencia contiene arbustos,"ok, arbustos",23518.033
"3122","11",plátano,"0",0.377279940000000,19.392992000000000,-70.560280000000020,"0",Centrar,Se movió hacia la derecha,"ok, revisar tipo de cultivo",12232.747
"3125","11",plátano,"0",1.068959800000000,19.845717999999998,-71.057986000000000,"1",Centrar punto,"Se movió hacia la derecha y arriba, zona de influencia contiene arboles",ok,8797.666
"3126","12",pasto,"0",1.571999800000000,19.812097000000001,-70.994174999999998,"1",Mover hacia el centro del cultivo,Se movió hacia el lado izquierdo y abajo,ok,16397.699
"3126","11",plátano,"0",2.515199700000000,19.815397000000001,-70.994338999999997,"1","Punto sobre la copa de árbol, centrar y revisar área","Se movió hacia la izquierda, zona de influencia contiene arbustos","ok, arbustos",10659.597
"3130","11",pasto,"0",3.772799500000000,19.890525000000000,-70.969420999999997,"1","Punto sobre copa de árbol, revisar área y mover",Se movió hacia la izquierda y arriba,ok,15137.977
"3135","11",pasto,"0",12.575998000000000,19.848343000000000,-71.058476999999996,"1","Punto sobre vía mover, pasto hacía la izquierda y derecha","Se movió hacia la derecha y hacia arriba, donde la zona de influecia era más grande",ok,15136.581
"3139","11",pasto,"0",6.602399300000000,19.845182999999999,-71.096661999999981,"1","Punto sobre vía, mover y revisar el área",Se movió hacia la izquierda,"ok, arbustos",12309.627
"3139","12",pasto,"0",2.326559800000000,19.844476000000000,-71.095461999999998,"1",ok,ok,"ok, arbustos",9918.873
"3140","11",pasto,"0",19.178398000000001,19.816607999999999,-71.190628000000004,"1","Punto sobre la vía, mover y revisar el área",Se movió hacia la derecha,ok,14694.488
"3141","11",pasto,"0",11.318398000000000,19.836314999999999,-71.085946000000021,"0","Punto sobre copa de un árbol, mover y revisar el área",Se movió hacia la derecha,"ok, arboles",15136.119
"3159","11",plátano,"0",1.006079900000000,19.402562000000000,-70.565725000000000,"0",Revisar área,Se movió hacia arriba,ok,15143.842
"3161","21",plátano,"0",2.892479700000000,19.403154999999998,-70.569496000000001,"0",Revisar área,Se movió hacia la izquierda,ok,15143.741
"3163","12",plátano,"0",1.509119700000000,19.405811000000000,-70.564705000000004,"0",Revisar área,ok,ok,15143.862
"3163","11",pasto,"0",6.287999200000000,19.365776999999998,-70.505589999999998,"0",Revisar  área,Se movió hacia la izquierda y arriba,"ok, arbustos",12015.266
"3179","21",plátano,"0",2.515199700000000,19.818452000000001,-70.992008999999996,"1",Centrar hacía la derecha,Se movió hacia la derecha y abajo,ok,15137.666
"3180","11",pasto,"0",0.943199870000000,19.823501999999998,-71.012337000000002,"1","Punto sobre la vía, mover hacía la derecha y revisar área",Se movió hacia la derecha y arriba,ok,15137.341
"3350","13",plátano,"0",0.314399960000000,19.807170000000003,-71.014781999999997,"0","Punto sobre copa de arbol, revisar cultivo","Revisar tipo de cultivo, se movió hacia abajo y derecha","ok, plamas revisar tipo cultivo",15137.265
"3384","11",plátano,"0",1.571999800000000,19.431721000000000,-70.573834000000019,"0",ok,ok,"ok, arboles",15143.728
"3386","11",plátano,"0",1.257599800000000,19.444803000000000,-70.570513000000020,"0",ok,ok,ok,16228.991
"3415","11",plátano,"0",1.886399700000000,19.830310000000001,-71.001232000000002,"1",Centrar,Se movió hacia la izquierda,ok,10535.995
"3449","11",plátano,"0",2.515199700000000,19.841034000000001,-71.022452999999999,"1",Centrar punto,Se movió hacia abajo y derecha,ok,15137.153
"3631","21",plátano,"0",0.314399960000000,18.399060000000002,-71.593798000000021,"0",Revisar área,ok,ok,15125.827
"3692","21",plátano,"0",2.515199700000000,18.483487000000000,-71.858551000000020,"0",Revisar área,ok,ok,15119.816
"949","11",cafe,"0",3.772799500000000,18.610898000000002,-70.728301000000002,"0",Revisar el área,ok,ok,15141.517
"949","12",aguacate,"0",1.571999800000000,18.614407000000000,-70.730096000000003,"0",ok,ok,ok,12673.184
"1109","21",berenjenas chinas,"1",0.628799920000000,19.316779999999998,-70.504563000000005,"0",ok,ok,ok,5953.938
"1659","11",batata,"1",3.143999600000000,19.470979000000000,-70.416320999999996,"0",Mover el punto a la mitad del cultivo,Se movío hacia la derecha y arriba,ok,14586.023
"2627","13",caña(no de azucar),"0",6.036479000000000,19.504272000000000,-71.284435000000002,"0","Punto sobre edificación, moverlo",Se movio hacia la derecha,ok,9512.069
"2627","11",auyama,"1",50.303992999999998,19.507826999999999,-71.279591999999980,"0","El punto se encuentra sobre la vía, revisar el área, se encuentran edificaciones.",Se movió hacia la derecha,ok,15132.506
"2843","11",arroz,"1",18.863998000000002,19.333318999999999,-71.721359000000021,"0",El punto se encuentra sobre una edificación,Se movió hacia la izquierda,"ok, arboles",15123.279
"3102","11",ají,"1",1.571999800000000,19.870113000000000,-71.069412000000000,"1","El punto se encuentra sobre la vía, es posible que el cultivo se encuentre hacia la derecha o a la izquierda, revisa área, al lado derecho cerca al punto se encuentra un río",Se movió hacia el lado iizquierdo,ok,26890.673
"3155","21",batata,"1",2.263679700000000,19.441659000000001,-70.568966000000003,"0",Centrar,Se movió hacia la derecha y abajo,ok,12010.814
"3168","12",batata,"1",1.634879800000000,19.406654999999997,-70.571920000000020,"0",Revisar el área,ok,ok,43655.536
"3179","11",auyama,"1",1.886399700000000,19.819866000000001,-70.989842000000010,"1",Centrar hacía la derecha,Se movió hacia la,ok,13543.625
"3182","11",batata,"1",1.571999800000000,19.848177000000000,-71.034700000000001,"1",Centrar,Se movió hacia la izquierda,ok,14325.498
"3183","14",ají,"1",0.377279940000000,19.855169000000000,-71.054818000000012,"1","El punto se encuetra sobre un arbol, mover el punto al centro del cultivo",Se movió hacia abajo,ok,10321.609
"3214","13",berenjena,"1",0.943199870000000,19.322129999999998,-71.243369000000001,"0",Revisar el área y tipo de cultivo,Revisar tipo de cultivo,"ok, revisar tipo de cultivo",15133.140
"3214","12",batata,"1",1.886399700000000,19.323100000000000,-71.233155999999980,"0",Revisar el área,ok,ok,15133.320
"3326","12",cebolla,"1",0.880319890000000,19.799530999999998,-70.975485000000020,"1","Revisar el área, centrar",Se movió hacia abajo,"ok, arboles",15137.919
"3375","21",berenjena,"1",2.012159800000000,19.431085999999997,-70.506591000000000,"0",ok,ok,ok,12410.600
"3514","21",berenjena,"1",2.200799700000000,19.425526000000001,-70.513925999999998,"0",ok,ok,"ok, arbustos",9493.377
